run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260902_0926,onnx,320,1,0,39.13829999510199,25.550419924348944,3,0.8670165538787842,
bench_detect_20260902_0926,onnx,320,1,1,38.301900000078604,26.10836538129826,1,0.8328515291213989,
bench_detect_20260902_0926,onnx,320,1,2,40.293099998962134,24.81814504284252,2,0.8697807192802429,
bench_detect_20260902_0926,onnx,320,1,3,41.30070000246633,24.212664674939738,1,0.8827570080757141,
bench_detect_20260902_0926,onnx,320,1,4,43.44600000331411,23.01707867061913,1,0.8138214349746704,
bench_detect_20260902_0926,onnx,320,1,5,40.425799998047296,24.73667806322456,1,0.8523721694946289,
bench_detect_20260902_0926,onnx,320,1,6,57.609000003139954,17.358398860342923,1,0.855189323425293,
bench_detect_20260902_0926,onnx,320,1,7,56.32770000374876,17.753254614220843,2,0.8453751802444458,
bench_detect_20260902_0926,onnx,320,1,8,30.94509999937145,32.315293859781086,1,0.8628569841384888,
bench_detect_20260902_0926,onnx,320,1,9,41.51270000147633,24.089013722654432,1,0.8440912365913391,
bench_detect_20260902_0926,onnx,320,1,10,32.21540000231471,31.041054896979364,1,0.831957995891571,
bench_detect_20260902_0926,onnx,320,1,11,40.522499999497086,24.67764822043089,2,0.8591516613960266,
bench_detect_20260902_0926,onnx,320,1,12,33.70319999521598,29.67077310587557,1,0.8425641059875488,
bench_detect_20260902_0926,onnx,320,1,13,32.32930000376655,30.931693537549354,2,0.8373713493347168,
bench_detect_20260902_0926,onnx,320,1,14,33.307999998214655,30.022817342788553,1,0.8705068826675415,
bench_detect_20260902_0926,onnx,320,1,15,35.606299999926705,28.084917556782326,1,0.8714592456817627,
bench_detect_20260902_0926,onnx,320,1,16,32.08140000060666,31.170709507100373,2,0.8616288900375366,
bench_detect_20260902_0926,onnx,320,1,17,45.16139999759616,22.142803368656146,3,0.8603709936141968,
bench_detect_20260902_0926,onnx,320,1,18,35.81299999495968,27.922821325796217,2,0.8776817321777344,
bench_detect_20260902_0926,onnx,320,1,19,35.8806000003824,27.870213987205968,1,0.8844539523124695,
bench_detect_20260902_0926,onnx,320,1,20,47.92200000520097,20.86724260029778,2,0.8719533681869507,
bench_detect_20260902_0926,onnx,320,1,21,42.17359999893233,23.711516209792762,1,0.857478141784668,
bench_detect_20260902_0926,onnx,320,1,22,31.824799996684305,31.422035648430967,1,0.8467496633529663,
bench_detect_20260902_0926,onnx,320,1,23,31.69099999649916,31.554700076061597,1,0.8392353057861328,
bench_detect_20260902_0926,onnx,320,1,24,35.170700000890065,28.432757948368756,1,0.866562008857727,
bench_detect_20260902_0926,onnx,320,1,25,32.2946000014781,30.96492911986,3,0.8383882641792297,
bench_detect_20260902_0926,onnx,320,1,26,36.160199997539166,27.65471430102858,3,0.8507544994354248,
bench_detect_20260902_0926,onnx,320,1,27,37.846300001547206,26.42266218782599,1,0.8478227853775024,
bench_detect_20260902_0926,onnx,320,1,28,30.582800005504396,32.69811789044877,1,0.8780727386474609,
bench_detect_20260902_0926,onnx,320,1,29,39.92709999874933,25.04564569005322,1,0.8478468656539917,
