run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260903_2040,onnx,320,1,0,30.210400000214577,33.10118369809394,3,0.8670165538787842,
bench_detect_20260903_2040,onnx,320,1,1,31.12160000455333,32.13202405575846,1,0.8328515291213989,
bench_detect_20260903_2040,onnx,320,1,2,31.699699997261632,31.54603987061028,2,0.8697807192802429,
bench_detect_20260903_2040,onnx,320,1,3,34.20139999798266,29.23856918310315,1,0.8827570080757141,
bench_detect_20260903_2040,onnx,320,1,4,36.55080000316957,27.359182286387252,1,0.8138214349746704,
bench_detect_20260903_2040,onnx,320,1,5,35.884299999452196,27.86734031359859,1,0.8523721694946289,
bench_detect_20260903_2040,onnx,320,1,6,29.700200000661425,33.669806936577196,1,0.855189323425293,
bench_detect_20260903_2040,onnx,320,1,7,32.94150000147056,30.356844708205713,2,0.8453751802444458,
bench_detect_20260903_2040,onnx,320,1,8,40.22680000343826,24.85904918896179,1,0.8628569841384888,
bench_detect_20260903_2040,onnx,320,1,9,29.91910000127973,33.42346527660347,1,0.8440912365913391,
bench_detect_20260903_2040,onnx,320,1,10,39.39060000266181,25.38676739964421,1,0.831957995891571,
bench_detect_20260903_2040,onnx,320,1,11,33.126499998616055,30.18731227391296,2,0.8591516613960266,
bench_detect_20260903_2040,onnx,320,1,12,30.963199998950586,32.2964034736039,1,0.8425641059875488,
bench_detect_20260903_2040,onnx,320,1,13,33.344100003887434,29.99031312536295,2,0.8373713493347168,
bench_detect_20260903_2040,onnx,320,1,14,33.358500004396774,29.977367083897548,1,0.8705068826675415,
bench_detect_20260903_2040,onnx,320,1,15,31.479299999773502,31.7669071423823,1,0.8714592456817627,
bench_detect_20260903_2040,onnx,320,1,16,33.66410000307951,29.705234950838502,2,0.8616288900375366,
bench_detect_20260903_2040,onnx,320,1,17,35.80929999588989,27.925706453764185,3,0.8603709936141968,
bench_detect_20260903_2040,onnx,320,1,18,32.368600004701875,30.89413814174044,2,0.8776817321777344,
bench_detect_20260903_2040,onnx,320,1,19,37.539400000241585,26.638678295166265,1,0.8844539523124695,
bench_detect_20260903_2040,onnx,320,1,20,30.14909999910742,33.16848595910344,2,0.8719533681869507,
bench_detect_20260903_2040,onnx,320,1,21,38.31680000439519,26.098212791394204,1,0.857478141784668,
bench_detect_20260903_2040,onnx,320,1,22,48.076200000650715,20.80031283642353,1,0.8467496633529663,
bench_detect_20260903_2040,onnx,320,1,23,35.04939999402268,28.531158883477033,1,0.8392353057861328,
bench_detect_20260903_2040,onnx,320,1,24,37.188599999353755,26.88996090246413,1,0.866562008857727,
bench_detect_20260903_2040,onnx,320,1,25,33.92490000260295,29.476873916305518,3,0.8383882641792297,
bench_detect_20260903_2040,onnx,320,1,26,29.937500003143214,33.40292275223407,3,0.8507544994354248,
bench_detect_20260903_2040,onnx,320,1,27,46.85040000185836,21.344534944425963,1,0.8478227853775024,
bench_detect_20260903_2040,onnx,320,1,28,31.71499999734806,31.530821380533435,1,0.8780727386474609,
bench_detect_20260903_2040,onnx,320,1,29,38.367399996786844,26.06379374374461,1,0.8478468656539917,
bench_detect_20260903_2040,onnx,320,1,30,33.787199994549155,29.597007155411774,1,0.8513926267623901,
bench_detect_20260903_2040,onnx,320,1,31,38.173200002347585,26.196389088116838,1,0.8696877360343933,
bench_detect_20260903_2040,onnx,320,1,32,29.72589999990305,33.640697169917864,2,0.8461759090423584,
bench_detect_20260903_2040,onnx,320,1,33,37.905099998170044,26.38167423508386,1,0.838685154914856,
bench_detect_20260903_2040,onnx,320,1,34,30.285599998023827,33.01899252665462,2,0.8442750573158264,
bench_detect_20260903_2040,onnx,320,1,35,35.3393999976106,28.29702824800684,1,0.850351095199585,
bench_detect_20260903_2040,onnx,320,1,36,32.46760000183713,30.799935934390486,1,0.8418047428131104,
bench_detect_20260903_2040,onnx,320,1,37,32.49290000530891,30.775954126489577,1,0.8386183977127075,
bench_detect_20260903_2040,onnx,320,1,38,40.4084999972838,24.747268521900555,1,0.8658446669578552,
bench_detect_20260903_2040,onnx,320,1,39,46.704300002602395,21.41130473948393,2,0.856457531452179,
bench_detect_20260903_2040,onnx,320,1,40,33.05779999936931,30.2500468881498,1,0.8289919495582581,
bench_detect_20260903_2040,onnx,320,1,41,36.43279999960214,27.447794295550175,1,0.858521044254303,
bench_detect_20260903_2040,onnx,320,1,42,35.86920000088867,27.879071737736687,2,0.8730190396308899,
bench_detect_20260903_2040,onnx,320,1,43,41.90080000262242,23.86589277382326,1,0.8458724617958069,
bench_detect_20260903_2040,onnx,320,1,44,34.86510000220733,28.681977104230004,1,0.8432605266571045,
bench_detect_20260903_2040,onnx,320,1,45,34.08359999593813,29.33962375216156,1,0.8354377746582031,
bench_detect_20260903_2040,onnx,320,1,46,36.51939999690512,27.382706180406746,1,0.8780818581581116,
bench_detect_20260903_2040,onnx,320,1,47,38.979299999482464,25.654642336144498,1,0.8653022050857544,
bench_detect_20260903_2040,onnx,320,1,48,29.353500001889188,34.06748769092749,1,0.8466675281524658,
bench_detect_20260903_2040,onnx,320,1,49,33.72719999606488,29.649659625366912,1,0.8357389569282532,
bench_detect_20260903_2040,onnx,320,1,50,34.05879999627359,29.360987471942963,2,0.8686115145683289,
