run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260905_1911,onnx,320,1,0,94.51185999932932,10.58068267841831,3,0.867016077041626,44.1
bench_detect_20260905_1911,onnx,320,1,1,94.29302600074152,10.605238185824431,1,0.8328506946563721,42.45
bench_detect_20260905_1911,onnx,320,1,2,94.39924900107144,10.593304613987447,2,0.8697801232337952,44.1
bench_detect_20260905_1911,onnx,320,1,3,94.25082199959434,10.609987040795295,1,0.882756769657135,43.55
bench_detect_20260905_1911,onnx,320,1,4,95.48951199940348,10.472354283329535,1,0.8138210773468018,43.0
bench_detect_20260905_1911,onnx,320,1,5,94.45641499951307,10.586893436567067,1,0.8523719906806946,44.65
bench_detect_20260905_1911,onnx,320,1,6,94.33960000023944,10.600002543973707,1,0.8551887273788452,43.55
bench_detect_20260905_1911,onnx,320,1,7,94.49884200148517,10.582140255055016,2,0.8453741669654846,44.1
bench_detect_20260905_1911,onnx,320,1,8,94.21067400035099,10.614508500345453,1,0.8628569841384888,44.1
bench_detect_20260905_1911,onnx,320,1,9,94.3366369992873,10.600335477377204,1,0.8440909385681152,44.1
bench_detect_20260905_1911,onnx,320,1,10,95.09539900136588,10.51575586728057,1,0.8319575786590576,44.65
bench_detect_20260905_1911,onnx,320,1,11,94.43571200063161,10.589214385266791,2,0.8591510057449341,43.0
bench_detect_20260905_1911,onnx,320,1,12,94.28941500118526,10.605644334387158,1,0.8425633311271667,44.65
bench_detect_20260905_1911,onnx,320,1,13,94.42211900022812,10.590738807689585,2,0.8373708128929138,44.65
bench_detect_20260905_1911,onnx,320,1,14,94.46939699955692,10.585438583933062,1,0.8705060482025146,44.1
bench_detect_20260905_1911,onnx,320,1,15,94.49393400063855,10.582689889842479,1,0.8714586496353149,44.65
bench_detect_20260905_1911,onnx,320,1,16,94.43658200143545,10.58911683170405,2,0.8616287708282471,44.65
bench_detect_20260905_1911,onnx,320,1,17,94.38047100047697,10.595412264841805,3,0.8603709936141968,44.65
bench_detect_20260905_1911,onnx,320,1,18,94.56952700020338,10.574230745574623,2,0.8776814937591553,44.65
bench_detect_20260905_1911,onnx,320,1,19,94.28993399887986,10.605585958007774,1,0.8844536542892456,44.65
bench_detect_20260905_1911,onnx,320,1,20,95.09767800045665,10.515503859044783,2,0.8719527721405029,44.65
bench_detect_20260905_1911,onnx,320,1,21,94.47830399949453,10.58444063523145,2,0.8753690123558044,44.65
bench_detect_20260905_1911,onnx,320,1,22,94.3482300008327,10.599032965336756,1,0.848172664642334,45.75
bench_detect_20260905_1911,onnx,320,1,23,94.29198900033953,10.605354819659167,1,0.8727248907089233,44.1
bench_detect_20260905_1911,onnx,320,1,24,94.37126699958753,10.596445632168642,2,0.8595871925354004,44.65
bench_detect_20260905_1911,onnx,320,1,25,94.61756499877083,10.568862134773717,1,0.8494384288787842,45.2
bench_detect_20260905_1911,onnx,320,1,26,94.58673100016313,10.572307441286615,3,0.8744772672653198,44.65
bench_detect_20260905_1911,onnx,320,1,27,94.45191600025282,10.587397718827887,1,0.8549525737762451,45.2
bench_detect_20260905_1911,onnx,320,1,28,94.34387800138211,10.599521889330756,1,0.8621965646743774,44.65
bench_detect_20260905_1911,onnx,320,1,29,94.43139699942549,10.589698254766727,1,0.8918617963790894,44.65
bench_detect_20260905_1911,onnx,320,1,30,94.31274899907294,10.603020382852266,1,0.8513922095298767,44.65
bench_detect_20260905_1911,onnx,320,1,31,95.03610300089349,10.522316976639903,1,0.8696874380111694,44.1
bench_detect_20260905_1911,onnx,320,1,32,94.42437899997458,10.590485323713585,2,0.8461754322052002,44.65
bench_detect_20260905_1911,onnx,320,1,33,94.30243399947358,10.604180163638006,1,0.8386847376823425,44.1
bench_detect_20260905_1911,onnx,320,1,34,94.42734199910774,10.590153008960574,2,0.8442742824554443,45.2
bench_detect_20260905_1911,onnx,320,1,35,94.45719299947086,10.586806237250793,1,0.8503501415252686,45.2
bench_detect_20260905_1911,onnx,320,1,36,94.40817499853438,10.59230305019162,1,0.8418044447898865,45.75
bench_detect_20260905_1911,onnx,320,1,37,94.43680399999721,10.589091939198086,1,0.8386180400848389,45.75
bench_detect_20260905_1911,onnx,320,1,38,94.4011749998026,10.593088486473723,1,0.8658443093299866,45.2
bench_detect_20260905_1911,onnx,320,1,39,94.37239699946076,10.596318752036296,2,0.856456995010376,45.2
bench_detect_20260905_1911,onnx,320,1,40,94.36517500034824,10.59712971439209,1,0.8289915919303894,44.1
bench_detect_20260905_1911,onnx,320,1,41,94.29676699983247,10.604817448320118,1,0.8585206866264343,45.75
bench_detect_20260905_1911,onnx,320,1,42,95.59051200085378,10.461289296065999,2,0.873018741607666,45.75
bench_detect_20260905_1911,onnx,320,1,43,94.33826799977396,10.600152209731007,1,0.8427597880363464,44.65
bench_detect_20260905_1911,onnx,320,1,44,94.32949000074586,10.60113862581143,1,0.8694509267807007,45.75
bench_detect_20260905_1911,onnx,320,1,45,94.36473099958675,10.597179575538442,2,0.8572405576705933,44.1
