run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260904_0818,onnx,320,1,0,38.2884999999078,26.117502644460036,3,0.8670165538787842,
bench_detect_20260904_0818,onnx,320,1,1,30.615099996794015,32.66362024310615,1,0.8328515291213989,
bench_detect_20260904_0818,onnx,320,1,2,31.098899999051355,32.15547816901897,2,0.8697807192802429,
bench_detect_20260904_0818,onnx,320,1,3,37.64380000939127,26.564799508830745,1,0.8827570080757141,
bench_detect_20260904_0818,onnx,320,1,4,31.274100008886307,31.975340608230365,1,0.8138214349746704,
bench_detect_20260904_0818,onnx,320,1,5,29.971700001624413,33.36480746657019,1,0.8523721694946289,
bench_detect_20260904_0818,onnx,320,1,6,30.717900008312427,32.554308716722,1,0.855189323425293,
bench_detect_20260904_0818,onnx,320,1,7,30.348000000230968,32.95110056650815,2,0.8453751802444458,
bench_detect_20260904_0818,onnx,320,1,8,38.60070000519045,25.906265945061485,1,0.8628569841384888,
bench_detect_20260904_0818,onnx,320,1,9,30.33710000454448,32.96293976188233,1,0.8440912365913391,
bench_detect_20260904_0818,onnx,320,1,10,39.57189999346156,25.27045707093239,1,0.831957995891571,
bench_detect_20260904_0818,onnx,320,1,11,42.57970000617206,23.485369785485734,2,0.8591516613960266,
bench_detect_20260904_0818,onnx,320,1,12,37.8744000045117,26.403058527154947,1,0.8425641059875488,
bench_detect_20260904_0818,onnx,320,1,13,34.077799995429814,29.344617320780987,2,0.8373713493347168,
bench_detect_20260904_0818,onnx,320,1,14,30.344899991177954,32.95446682278491,1,0.8705068826675415,
bench_detect_20260904_0818,onnx,320,1,15,44.882200003485195,22.28054774325563,1,0.8714592456817627,
bench_detect_20260904_0818,onnx,320,1,16,35.560100004659034,28.121405729145344,2,0.8616288900375366,
bench_detect_20260904_0818,onnx,320,1,17,32.293700001901016,30.965792087655906,3,0.8603709936141968,
bench_detect_20260904_0818,onnx,320,1,18,31.454500000108965,31.791953456470004,2,0.8776817321777344,
bench_detect_20260904_0818,onnx,320,1,19,30.43959999922663,32.85194286473563,1,0.8844539523124695,
bench_detect_20260904_0818,onnx,320,1,20,36.653600007412024,27.282449740210563,2,0.8719533681869507,
bench_detect_20260904_0818,onnx,320,1,21,33.36970000236761,29.967305667388356,1,0.857478141784668,
bench_detect_20260904_0818,onnx,320,1,22,47.54670000693295,21.031953844413735,1,0.8467496633529663,
bench_detect_20260904_0818,onnx,320,1,23,43.13669999828562,23.182116389054862,1,0.8392353057861328,
