run_id,backend,imgsz,threads,sample_idx,latency_ms,fps_instant,n_faces,conf_top,cpu_temp_c
bench_detect_20260903_2022,onnx,320,1,0,49.187499993422534,20.330368490647466,3,0.8670165538787842,
bench_detect_20260903_2022,onnx,320,1,1,38.61949999554781,25.893654762886197,1,0.8328515291213989,
bench_detect_20260903_2022,onnx,320,1,2,43.686400000297,22.890418986073506,2,0.8697807192802429,
bench_detect_20260903_2022,onnx,320,1,3,39.167400005680975,25.53143685450034,1,0.8827570080757141,
bench_detect_20260903_2022,onnx,320,1,4,35.72630000417121,27.99058396428529,1,0.8138214349746704,
bench_detect_20260903_2022,onnx,320,1,5,35.41620000032708,28.235666163811043,1,0.8523721694946289,
bench_detect_20260903_2022,onnx,320,1,6,34.996800000953954,28.57404105440331,1,0.855189323425293,
bench_detect_20260903_2022,onnx,320,1,7,34.55939999548718,28.935687544650122,2,0.8453751802444458,
bench_detect_20260903_2022,onnx,320,1,8,34.06340000219643,29.357022491457673,1,0.8628569841384888,
bench_detect_20260903_2022,onnx,320,1,9,35.27900000335649,28.34547464227611,1,0.8440912365913391,
bench_detect_20260903_2022,onnx,320,1,10,39.43369999615243,25.359020332800895,1,0.831957995891571,
bench_detect_20260903_2022,onnx,320,1,11,32.22200000163866,31.034696789434072,2,0.8591516613960266,
bench_detect_20260903_2022,onnx,320,1,12,35.98160000547068,27.79198256464301,1,0.8425641059875488,
bench_detect_20260903_2022,onnx,320,1,13,34.41190000012284,29.05971480785514,2,0.8373713493347168,
bench_detect_20260903_2022,onnx,320,1,14,34.345300002314616,29.116065369427766,1,0.8705068826675415,
bench_detect_20260903_2022,onnx,320,1,15,38.29480000422336,26.113205967643506,1,0.8714592456817627,
bench_detect_20260903_2022,onnx,320,1,16,33.934200000658166,29.468795491881483,2,0.8616288900375366,
bench_detect_20260903_2022,onnx,320,1,17,38.5625999988406,25.931861441657603,3,0.8603709936141968,
bench_detect_20260903_2022,onnx,320,1,18,32.968500003335066,30.33198355699655,2,0.8776817321777344,
bench_detect_20260903_2022,onnx,320,1,19,33.58019999723183,29.779453370808827,1,0.8844539523124695,
bench_detect_20260903_2022,onnx,320,1,20,30.653800000436604,32.622382868869664,2,0.8719533681869507,
bench_detect_20260903_2022,onnx,320,1,21,33.99640000134241,29.414879221344414,1,0.857478141784668,
bench_detect_20260903_2022,onnx,320,1,22,34.64940000412753,28.860528606004067,1,0.8467496633529663,
bench_detect_20260903_2022,onnx,320,1,23,32.581999999820255,30.691793014717227,1,0.8392353057861328,
bench_detect_20260903_2022,onnx,320,1,24,41.983999995863996,23.818597563322072,1,0.866562008857727,
bench_detect_20260903_2022,onnx,320,1,25,37.2436999969068,26.850178690169155,3,0.8383882641792297,
bench_detect_20260903_2022,onnx,320,1,26,36.880999999993946,27.114232260517994,3,0.8507544994354248,
bench_detect_20260903_2022,onnx,320,1,27,33.81490000174381,29.572762301483394,1,0.8478227853775024,
bench_detect_20260903_2022,onnx,320,1,28,34.80400000262307,28.7323296151199,1,0.8780727386474609,
bench_detect_20260903_2022,onnx,320,1,29,34.4318999996176,29.042835278073706,1,0.8478468656539917,
bench_detect_20260903_2022,onnx,320,1,30,34.425200006808154,29.04848772998366,1,0.8513926267623901,
bench_detect_20260903_2022,onnx,320,1,31,37.246899999445304,26.847871903833404,1,0.8696877360343933,
bench_detect_20260903_2022,onnx,320,1,32,33.012400002917275,30.29164798414023,2,0.8461759090423584,
bench_detect_20260903_2022,onnx,320,1,33,37.667899996449705,26.547803304517974,1,0.838685154914856,
bench_detect_20260903_2022,onnx,320,1,34,34.95689999544993,28.6066556282211,2,0.8442750573158264,
bench_detect_20260903_2022,onnx,320,1,35,34.05409999686526,29.3650397482844,1,0.850351095199585,
bench_detect_20260903_2022,onnx,320,1,36,36.1854000002495,27.63545518339178,1,0.8418047428131104,
bench_detect_20260903_2022,onnx,320,1,37,36.37390000221785,27.49224031349474,1,0.8386183977127075,
bench_detect_20260903_2022,onnx,320,1,38,34.44399999716552,29.03263268152051,1,0.8658446669578552,
bench_detect_20260903_2022,onnx,320,1,39,33.53179999976419,29.82243720906818,2,0.856457531452179,
bench_detect_20260903_2022,onnx,320,1,40,32.925799998338334,30.371319756861396,1,0.8289919495582581,
bench_detect_20260903_2022,onnx,320,1,41,35.013599997910205,28.560330844577113,1,0.858521044254303,
bench_detect_20260903_2022,onnx,320,1,42,35.790399997495115,27.94045330786992,2,0.8730190396308899,
bench_detect_20260903_2022,onnx,320,1,43,38.59750000265194,25.9084137555876,1,0.8458724617958069,
bench_detect_20260903_2022,onnx,320,1,44,34.868599999754224,28.67909809992511,1,0.8432605266571045,
bench_detect_20260903_2022,onnx,320,1,45,31.94649999932153,31.302333589633847,1,0.8354377746582031,
bench_detect_20260903_2022,onnx,320,1,46,34.19840000424301,29.241134084516514,1,0.8780818581581116,
bench_detect_20260903_2022,onnx,320,1,47,35.24439999455353,28.373301862268452,1,0.8653022050857544,
bench_detect_20260903_2022,onnx,320,1,48,38.620999999693595,25.892649077132482,1,0.8466675281524658,
bench_detect_20260903_2022,onnx,320,1,49,33.42929999780608,29.91387794735841,1,0.8357389569282532,
bench_detect_20260903_2022,onnx,320,1,50,34.73389999999199,28.790317240512312,2,0.8686115145683289,
bench_detect_20260903_2022,onnx,320,1,51,36.937499993655365,27.072758041875243,1,0.8685365915298462,
bench_detect_20260903_2022,onnx,320,1,52,37.18300000036834,26.894010703549846,1,0.845445990562439,
bench_detect_20260903_2022,onnx,320,1,53,32.76720000576461,30.51832319588106,1,0.8381633758544922,
bench_detect_20260903_2022,onnx,320,1,54,35.671600002388004,28.033505644071358,1,0.8505581617355347,
bench_detect_20260903_2022,onnx,320,1,55,29.737299999396782,33.627800776139225,1,0.8439571261405945,
bench_detect_20260903_2022,onnx,320,1,56,30.668200000945944,32.60706529790322,1,0.837119460105896,
bench_detect_20260903_2022,onnx,320,1,57,40.22940000140807,24.857442566008917,1,0.8488036394119263,
bench_detect_20260903_2022,onnx,320,1,58,36.19980000075884,27.624462013023205,3,0.8435398936271667,
bench_detect_20260903_2022,onnx,320,1,59,29.901399997470435,33.44325015165166,1,0.8659918308258057,
bench_detect_20260903_2022,onnx,320,1,60,33.96709999651648,29.44025248262453,2,0.8362575769424438,
bench_detect_20260903_2022,onnx,320,1,61,34.51350000250386,28.97416952576391,1,0.8402531147003174,
bench_detect_20260903_2022,onnx,320,1,62,38.233799998124596,26.154868206902034,2,0.8753020167350769,
bench_detect_20260903_2022,onnx,320,1,63,31.365100003313273,31.882570114374396,1,0.8739726543426514,
bench_detect_20260903_2022,onnx,320,1,64,30.528299997968134,32.75649151988669,1,0.8813583850860596,
bench_detect_20260903_2022,onnx,320,1,65,29.51290000055451,33.883488236710434,1,0.8344632387161255,
bench_detect_20260903_2022,onnx,320,1,66,31.37159999459982,31.8759642534055,2,0.8658980131149292,
bench_detect_20260903_2022,onnx,320,1,67,33.518699994601775,29.834092615795097,1,0.8395222425460815,
bench_detect_20260903_2022,onnx,320,1,68,35.34489999583457,28.292624964785613,2,0.8659771084785461,
bench_detect_20260903_2022,onnx,320,1,69,31.745300002512522,31.50072608924325,1,0.866417407989502,
bench_detect_20260903_2022,onnx,320,1,70,34.16070000093896,29.273404818183277,1,0.8556604385375977,
bench_detect_20260903_2022,onnx,320,1,71,37.60949999559671,26.589026711790353,1,0.8706233501434326,
bench_detect_20260903_2022,onnx,320,1,72,36.12129999964964,27.684496405436672,1,0.8552780747413635,
bench_detect_20260903_2022,onnx,320,1,73,36.76019999693381,27.203334042889068,1,0.8395992517471313,
bench_detect_20260903_2022,onnx,320,1,74,32.12640000128886,31.127048158520147,1,0.8509736657142639,
bench_detect_20260903_2022,onnx,320,1,75,31.97809999983292,31.27140136547277,1,0.8412090539932251,
bench_detect_20260903_2022,onnx,320,1,76,31.91769999830285,31.330578332811346,2,0.855376124382019,
bench_detect_20260903_2022,onnx,320,1,77,33.22150000167312,30.10098881596669,1,0.858833372592926,
bench_detect_20260903_2022,onnx,320,1,78,31.002499999885913,32.2554632692099,1,0.8597094416618347,
bench_detect_20260903_2022,onnx,320,1,79,34.069799999997485,29.351507786957182,3,0.8422050476074219,
bench_detect_20260903_2022,onnx,320,1,80,32.51200000522658,30.75787401080344,1,0.8683744668960571,
bench_detect_20260903_2022,onnx,320,1,81,39.888699997391086,25.069756599372877,1,0.861799955368042,
bench_detect_20260903_2022,onnx,320,1,82,31.263600001693703,31.986079656399937,2,0.8524229526519775,
bench_detect_20260903_2022,onnx,320,1,83,31.222899997374043,32.027774488727935,1,0.8346436023712158,
bench_detect_20260903_2022,onnx,320,1,84,35.19609999784734,28.41223885774736,1,0.8658377528190613,
bench_detect_20260903_2022,onnx,320,1,85,85.99069999763742,11.629164549509131,1,0.8456016778945923,
bench_detect_20260903_2022,onnx,320,1,86,71.33329999487614,14.01869814058553,1,0.8533008694648743,
bench_detect_20260903_2022,onnx,320,1,87,92.66550000029383,10.791502770684117,1,0.8807278871536255,
bench_detect_20260903_2022,onnx,320,1,88,97.50779999740189,10.25558980949878,1,0.8535933494567871,
bench_detect_20260903_2022,onnx,320,1,89,91.96060000249417,10.874222220960691,1,0.8226962685585022,
bench_detect_20260903_2022,onnx,320,1,90,91.48819999973057,10.930371348468382,1,0.83518385887146,
bench_detect_20260903_2022,onnx,320,1,91,78.60179999988759,12.722354958810486,5,0.8622596263885498,
bench_detect_20260903_2022,onnx,320,1,92,81.3443000006373,12.293424370142288,1,0.8443489670753479,
bench_detect_20260903_2022,onnx,320,1,93,83.69880000100238,11.94760259392039,1,0.8922711610794067,
bench_detect_20260903_2022,onnx,320,1,94,92.7083999995375,10.786509097395584,1,0.83056640625,
bench_detect_20260903_2022,onnx,320,1,95,97.04819999751635,10.30415814023951,1,0.8475976586341858,
bench_detect_20260903_2022,onnx,320,1,96,93.7056000038865,10.671720793191914,1,0.8309311866760254,
bench_detect_20260903_2022,onnx,320,1,97,97.02020000258926,10.307131916583476,1,0.8784871697425842,
bench_detect_20260903_2022,onnx,320,1,98,86.9241000036709,11.504289373807365,1,0.8540769815444946,
bench_detect_20260903_2022,onnx,320,1,99,90.41139999317238,11.060552099353812,1,0.863140344619751,
bench_detect_20260903_2022,onnx,320,2,0,58.27320000389591,17.160547214382326,3,0.8670165538787842,
bench_detect_20260903_2022,onnx,320,2,1,58.381299997563474,17.12877239872587,1,0.8328515291213989,
bench_detect_20260903_2022,onnx,320,2,2,60.499700004584156,16.52900758060335,2,0.8697807192802429,
bench_detect_20260903_2022,onnx,320,2,3,64.17599999986123,15.582149090036186,1,0.8827570080757141,
bench_detect_20260903_2022,onnx,320,2,4,58.245399995939806,17.168737789932052,1,0.8138214349746704,
bench_detect_20260903_2022,onnx,320,2,5,82.1868999992148,12.167389206911976,1,0.8523721694946289,
bench_detect_20260903_2022,onnx,320,2,6,59.178900002734736,16.89791462757484,1,0.855189323425293,
bench_detect_20260903_2022,onnx,320,2,7,66.85619999916526,14.957475896214348,2,0.8453751802444458,
bench_detect_20260903_2022,onnx,320,2,8,57.43479999364354,17.41104696300279,1,0.8628569841384888,
bench_detect_20260903_2022,onnx,320,2,9,56.22160000348231,17.78675811321736,1,0.8440912365913391,
bench_detect_20260903_2022,onnx,320,2,10,74.98589999886462,13.335840471543866,1,0.831957995891571,
bench_detect_20260903_2022,onnx,320,2,11,58.81999999837717,17.001020061672726,2,0.8591516613960266,
bench_detect_20260903_2022,onnx,320,2,12,67.30919999972684,14.856810064657703,1,0.8425641059875488,
bench_detect_20260903_2022,onnx,320,2,13,60.32219999906374,16.577644714806837,2,0.8373713493347168,
bench_detect_20260903_2022,onnx,320,2,14,61.47709999640938,16.266219455023183,1,0.8705068826675415,
bench_detect_20260903_2022,onnx,320,2,15,70.89709999854676,14.104949285943965,1,0.8714592456817627,
bench_detect_20260903_2022,onnx,320,2,16,60.1537999973516,16.624053676476418,2,0.8616288900375366,
bench_detect_20260903_2022,onnx,320,2,17,57.97259999962989,17.24952822551316,3,0.8603709936141968,
bench_detect_20260903_2022,onnx,320,2,18,62.058399998932146,16.11385404743286,2,0.8776817321777344,
bench_detect_20260903_2022,onnx,320,2,19,57.2628999943845,17.463313944946297,1,0.8844539523124695,
bench_detect_20260903_2022,onnx,320,2,20,58.267399996111635,17.162255396100274,2,0.8719533681869507,
bench_detect_20260903_2022,onnx,320,2,21,56.64480000268668,17.65387114002644,1,0.857478141784668,
bench_detect_20260903_2022,onnx,320,2,22,58.780599996680394,17.01241566191013,1,0.8467496633529663,
bench_detect_20260903_2022,onnx,320,2,23,64.70320000516949,15.455186141027099,1,0.8392353057861328,
bench_detect_20260903_2022,onnx,320,2,24,61.60950000048615,16.231263035605046,1,0.866562008857727,
bench_detect_20260903_2022,onnx,320,2,25,56.14479999348987,17.811088473303894,3,0.8383882641792297,
bench_detect_20260903_2022,onnx,320,2,26,63.17509999644244,15.829021245020787,3,0.8507544994354248,
bench_detect_20260903_2022,onnx,320,2,27,58.172500001091976,17.1902531261546,1,0.8478227853775024,
bench_detect_20260903_2022,onnx,320,2,28,63.67379999574041,15.705046660744248,1,0.8780727386474609,
bench_detect_20260903_2022,onnx,320,2,29,60.568100001546554,16.510341251821764,1,0.8478468656539917,
bench_detect_20260903_2022,onnx,320,2,30,57.77699999453034,17.307925300632924,1,0.8513926267623901,
